1.423819044397663047e+00,1.202394182296100400e+00,1.088398177140170953e+00,8.496368545807460038e-01,1.287340887821303737e+00,8.770769721257510865e-01,1.771603456115511843e+00,1.913191536324515329e+00,7.704361282322480520e-01,1.574557325723476620e+00,0.000000000000000000e+00
-1.533153203496053218e-01,-1.475634604934348004e-01,-1.714779796764752950e-01,1.188811301028732531e-01,9.941556206361687464e-02,1.322454535534746123e-01,1.710622206527191436e-01,1.069217867486246115e-01,-1.376759988602324278e-02,1.002634868308107247e-01,1.000000000000000000e+00
1.122673863809900974e+00,-3.126851836381305261e-01,1.389857461395662908e+00,1.915522071961868120e-02,9.251810096004182693e-01,7.935773159640240326e-01,1.240430679754638277e+00,2.844869196279001256e-01,1.059998539489183544e+00,-4.218945368260667572e-01,1.000000000000000000e+00
3.996745096016054988e-01,1.637616981307268571e-01,4.406197802359310134e-01,-5.671398751755957895e-02,1.780022385192260859e-01,-3.960956170226128670e-01,1.502032536945872576e-01,1.536899203876845033e-01,-2.608523021944101350e-01,-3.342182359578622086e-01,0.000000000000000000e+00
1.006008407730749843e+00,9.969053253806660075e-01,1.002706796008171919e+00,9.784696915201148704e-01,7.251485467319392919e-01,1.012834375551015631e+00,1.014931411125779226e+00,9.932501104252252633e-01,1.010876315412400084e+00,3.967596256667207943e-01,1.000000000000000000e+00
-3.748909520884264462e-02,3.171420624108539088e-01,7.276199451381168415e-02,6.795768094541267124e-02,-7.697676298085776025e-02,9.661836049707267504e-02,-8.104191187286709230e-02,1.096858856300073182e+00,-1.142588188719656506e-01,3.374420220104148438e-01,1.000000000000000000e+00
1.056024267592043486e+00,1.127850639968561719e+00,7.537647149901783861e-01,8.839427676324442817e-01,7.970518002227067189e-01,8.910673898793836090e-01,7.962669234634077720e-01,9.027392006002554758e-01,9.541863786880832032e-01,7.671019481366860848e-01,0.000000000000000000e+00
8.944581389856818979e-04,-1.562295164129462455e-02,2.922006402599178817e-03,1.651697328155540823e-02,-6.980475908534189596e-03,6.441037187207491847e-03,-1.416640749024701725e-02,8.323089444242266766e-03,-8.102503482882394276e-03,-1.218906628718842249e-02,1.000000000000000000e+00
1.683454719727771387e+00,5.315291714009049429e-01,1.705404329260361340e+00,2.809015593823405155e-01,1.327550756367977147e+00,6.650406498489178642e-01,3.417588877360402400e-01,6.540640484449421477e-01,8.915380118269314869e-01,4.173385894742685509e-01,0.000000000000000000e+00
1.463834074613919456e-01,9.613870592613293908e-02,1.535891054383495824e-01,-5.621726867956007567e-02,3.099997694401786519e-01,-2.872273397423103988e-02,1.057674680406067991e-01,2.255563853633631502e-02,1.059429125523075332e-01,5.343324053620465003e-02,0.000000000000000000e+00
9.984130989421636793e-01,4.535114170529939148e-01,8.274680476465366974e-01,1.091238412089180931e+00,8.725175112691099244e-01,5.761123787891855308e-01,1.237757044982179533e+00,8.080768462935392638e-01,1.251533232570442022e+00,8.585915396885520634e-01,0.000000000000000000e+00
-1.566182692183931691e-02,-2.034210355324281294e-02,-1.663789993779975565e-02,-3.429440130540941517e-02,-3.404871192051958650e-02,1.535216129765787883e-02,7.712128374474412906e-01,2.964661926059471500e-02,1.435680300369229431e-02,-8.773306063508019836e-02,1.000000000000000000e+00
1.034387671201981052e+00,9.325746144497818468e-01,1.070749572859450938e+00,1.036133751281475668e+00,1.084135102339126355e+00,9.408762558972249002e-01,1.062087820719758380e+00,9.430763518527434108e-01,1.019490175623542383e+00,4.723159102263332909e-01,0.000000000000000000e+00
-4.831398753065788317e-03,-2.242620109018467547e-02,1.027678316382885093e-02,4.779961758183421949e-01,1.155868625288892539e-02,1.883621647208335581e-01,2.475237686390280994e-02,1.852067325595444305e-02,-2.541680424214548192e-02,-7.288578288848583490e-03,1.000000000000000000e+00
6.656561634120968796e-01,1.021419291391558959e+00,5.462307751886261720e-01,6.945390435429179554e-01,5.097630348231405595e-01,2.990404739339284634e-01,7.189024933456458211e-01,8.425384122217540739e-01,1.435868688848448205e+00,1.208132984804933141e+00,0.000000000000000000e+00
3.675820036660129020e-01,9.647739281521813814e-02,3.016479706952957321e-02,7.611290611524967886e-02,1.948088203091840054e-01,-1.591971601362369704e-01,3.387322934101291150e-01,-2.456305338788643822e-01,-2.656519693381544367e-01,3.761815470362619984e-01,1.000000000000000000e+00
9.981343106607870608e-01,9.466985198984787520e-01,9.519667434769695236e-01,9.135768007604454510e-01,9.871757941307931494e-01,9.631984725507062306e-01,1.038393104091940300e+00,9.760955334581867815e-01,9.373495427205668085e-01,9.070554406052289131e-01,0.000000000000000000e+00
-1.764867482618650771e-02,-1.913852828302969045e-01,-2.365778915105013480e-01,1.365910557724621111e-01,-7.868169078873879507e-02,1.141918123708441507e-01,2.312754808610300028e-01,-1.246620882563139743e-01,8.683781533679434117e-02,5.622613979173037707e-02,0.000000000000000000e+00
7.031933536702448251e-01,8.843593201291193306e-01,6.658942534046445871e-01,6.688895492539848053e-01,7.327814710397149156e-01,1.281847988176235242e+00,-4.059574091534501883e-01,8.319044669726335384e-01,1.255066021082147820e+00,-2.505714515838939338e-01,0.000000000000000000e+00
1.363648915178494563e-02,-3.553868943920502343e-01,-2.191716851336948935e-01,-5.642777488039050354e-02,-9.427540615593267559e-02,-2.729032126980575693e-02,-1.666068565130054968e-01,6.502128452377910206e-02,2.726109009729089649e-01,-2.865559404398044796e-01,0.000000000000000000e+00
8.832232885404853739e-01,1.068828391489176521e+00,6.720632153444023871e-01,1.020763858175803396e+00,8.994772135341587704e-01,8.872793811936715569e-01,9.962092216182845128e-01,9.541733947469576149e-01,3.556322171343274663e-01,1.084210722530632554e+00,1.000000000000000000e+00
7.545831701254094095e-03,1.221329820319749966e-02,6.678538445078954777e-02,3.031946100166422742e-01,-3.747020233903788911e-02,-5.778831019341103270e-02,-6.991316249720776199e-02,6.210006807662257766e-02,2.456602773809075935e-02,4.122655790093902178e-02,0.000000000000000000e+00
1.027121525122978163e+00,8.631388096263896692e-01,9.954889391475513216e-01,1.149871213078724974e+00,1.118173554345076814e+00,9.492030134021350873e-01,5.748632554646163628e-01,9.157892942547440907e-01,1.141027523359886775e+00,1.138535047845030013e+00,1.000000000000000000e+00
-1.068382310001622787e-01,1.801167427440191759e-01,6.084527273926881169e-02,2.853780160968006352e-01,-7.885459046760782964e-02,-1.816217008905600672e-01,2.487093942015244918e-01,-1.116475654355311709e-02,-1.346517917401265398e-03,7.199254714282404821e-02,0.000000000000000000e+00
1.031929889040247295e+00,9.716739433363539291e-01,1.027273834118572982e+00,9.990046429986753074e-01,1.024242724487803402e+00,1.035364336532662799e+00,9.681499762715893853e-01,9.584128942217110536e-01,7.375137263841292645e-01,9.642487422419816490e-01,0.000000000000000000e+00
-5.715565900590879184e-02,-1.649905922354471255e-01,-2.264518833235290296e-01,5.807835339126765639e-02,1.390055777008155358e-01,-3.010461214323121859e-01,1.667250571261555681e-01,-2.175426043423757394e-01,-2.590879254674350318e-01,-2.528762964090454646e-01,0.000000000000000000e+00
4.482425297915476614e-01,-1.721810565743161769e-01,1.124311009401059547e+00,1.781269385759372659e+00,1.491976575155732343e+00,5.023292408266512021e-01,2.014692283978040122e-01,-9.634483446233977899e-01,5.700890075412754499e-01,4.845397244079717725e-01,1.000000000000000000e+00
9.158076218617129394e-01,8.702983331887426469e-03,2.311041488282592621e-02,-2.091399283594135711e-02,3.211998024375256611e-02,-1.427850625436157678e-02,-2.020004909288065226e-02,-2.010670592227994935e-02,1.743723104736958143e-02,9.146117394696730643e-03,0.000000000000000000e+00
9.683610118999979033e-01,9.820137293502282372e-01,9.578088903532335774e-01,5.285540125291118274e-01,9.365783667735927409e-01,1.041752433555817037e+00,9.410829209223290359e-01,3.545019009323247539e-01,9.730945323217267129e-01,9.139530665682259469e-01,0.000000000000000000e+00
-9.544796134748246771e-03,1.373737996185265446e-03,4.961478666344626247e-03,2.487665547249071421e-02,2.850899401741596728e-01,-5.089905759843444538e-02,-1.471874560569426567e-02,6.259270508948840128e-02,-4.290770874712709210e-02,5.540344322766840163e-02,0.000000000000000000e+00
1.043615404076438047e+00,6.132875319273221049e-01,1.041902169985364113e+00,7.730915610328598087e-01,1.022092527444635884e-01,5.910155281448813414e-01,8.076516247034815077e-01,7.979372517903146056e-01,1.174385987823484578e+00,7.400818340048992416e-01,0.000000000000000000e+00
9.405329247274502036e-02,1.457063867282837322e-01,5.908457049989730425e-01,2.887181665907439729e-02,1.135153854652883321e-01,-1.357419291238229526e-02,1.433923914300468117e-01,6.037688326855776833e-01,1.017883657689246796e-01,1.297375300222048389e-01,0.000000000000000000e+00
1.068431210135823983e+00,9.741014364293506533e-01,1.020406816629325641e+00,1.087860694769344105e+00,1.015263610390256366e+00,1.048485738692953806e+00,9.298704399740584936e-01,1.093769481504137442e+00,9.077801617572667237e-01,1.361227741247093004e-01,0.000000000000000000e+00
1.802075379530878596e-01,-2.004237896266898300e-01,-1.663014518211446413e-01,2.063084321182594161e-02,7.799943050634224051e-02,1.202880079737893015e-01,-5.151891140226595722e-02,2.101563835146012249e-01,2.180187152674925855e-01,3.204801704372321758e-02,1.000000000000000000e+00
9.673694522959913611e-01,9.633205341373839437e-01,9.675339086854639614e-01,9.922997692370599809e-02,9.358115426084070432e-01,9.494194631493493297e-01,1.015585306627962758e+00,6.238531656989119295e-02,1.064501691963234631e+00,9.880366584611018910e-01,1.000000000000000000e+00
-1.795973414242451049e-01,9.297592362817188594e-01,-1.039377521291059564e-01,7.765081345841741423e-02,9.489088802790718313e-02,-5.963384952890493640e-02,9.318648499099754789e-02,-6.086485793129049054e-02,9.429021123795151560e-01,2.785685226272712270e-02,1.000000000000000000e+00
1.038636628209314683e+00,9.625198070410966311e-01,1.015448072148223968e+00,1.025302126268341496e+00,9.403696377108772264e-01,9.228954882786712943e-01,1.082370847316563633e+00,1.048511224251724716e+00,1.027484116344101084e+00,9.428535824381928387e-01,0.000000000000000000e+00
-1.148038477069352054e-01,-1.805551009262208462e-01,2.066050896524863623e-01,-1.221341903080484931e-01,8.694281496192360348e-02,-2.023401612726387633e-01,1.056999625688416905e-01,1.748860894869315175e-01,-1.042586171168163739e-01,-5.541039172673388469e-02,0.000000000000000000e+00
1.036383048708340304e+00,9.616566635419383502e-01,9.520114622816769900e-01,9.925843589486290641e-01,9.714052603255893814e-01,1.049603363432396019e+00,9.616470969627889387e-01,1.000349436702028694e+00,6.757048129556817440e-01,1.019595960082894992e+00,0.000000000000000000e+00
4.377627667998277849e-01,-4.265906110157263037e-02,-3.799695250352975173e-01,-1.834686756036057187e-01,-3.078194232083056869e-01,-7.306095302501995625e-02,-3.264715734600516783e-01,9.219018034696918606e-02,-1.037665581122122205e-01,3.500909025306120359e-01,0.000000000000000000e+00
8.745036506222821915e-01,1.602727508031726478e+00,7.531277566113036004e-01,-6.200664092492624846e-02,1.249645924370602845e+00,8.606025954195932748e-01,1.611214762867331673e+00,1.119262201441014737e+00,1.263082401026919044e+00,1.673419172493829876e+00,0.000000000000000000e+00
2.390080846015456035e-04,2.398605352322481787e-03,-1.593606604820507061e-03,4.059895028878404005e-03,3.467982705835978736e-03,-4.319774028133552962e-03,-2.358045076057602076e-03,-5.155714831270086012e-04,3.852347048608541491e-01,-1.450333288592950800e-03,0.000000000000000000e+00
1.104956435613659860e+00,1.071157911074952729e+00,1.122407413550891686e+00,8.284339413953936138e-01,9.079586218815607346e-01,1.024725696599951691e-01,1.220498259954369891e+00,1.025395706844766996e+00,8.736551774130780768e-01,7.268649441057759564e-01,0.000000000000000000e+00
3.988309852923151433e-01,9.138274765850126768e-02,4.621586216566880845e-01,1.529129891690769460e-01,-1.187548984807166585e-01,2.146489086185294770e-01,2.819955548928450018e-01,3.733676525908529720e-01,-7.494643288184389684e-02,-1.897166722406741779e-01,1.000000000000000000e+00
1.461679073593394884e+00,-1.480275946123172925e-01,1.151400125358983617e+00,1.103259122266414982e+00,1.091273732917058537e+00,1.475985578358778083e+00,5.030750544852189421e-01,1.202093348266272121e+00,1.322636321077560906e+00,1.010087259177758989e+00,1.000000000000000000e+00
2.831046908573118387e-02,-9.744971933664572580e-03,-9.473056824394182618e-02,5.330614704190771436e-01,1.329654276137091362e-01,4.380976063650429686e-02,-6.021855312939066590e-02,-1.889961487543501684e-01,-5.803608339378085040e-02,1.790216831417326127e-01,0.000000000000000000e+00
1.136428558568483682e+00,1.000998396351892916e+00,1.154982617632484443e+00,1.015184880744331331e+00,1.155334191919417108e+00,1.121057421699326984e+00,1.171839944304685632e+00,1.154041315823897573e+00,8.297453839793754726e-01,8.806560270322899564e-01,0.000000000000000000e+00
3.163819044249407963e-02,-3.599651218638112715e-02,4.995057646765773546e-03,-3.800652720931178841e-02,3.166029104325518428e-02,-1.501319806771674904e-02,8.655471455512175893e-01,3.946366823402285007e-02,-1.830676303318030246e-02,2.353780467278244679e-02,1.000000000000000000e+00
1.302161667878906748e+00,1.301382849444287615e+00,7.200325549860702168e-01,8.352851140884065551e-01,3.355819633470273899e-01,8.814973676734026986e-01,9.801285673847984770e-01,1.134275757531467699e+00,6.580771393173719952e-01,1.094627074793481869e+00,0.000000000000000000e+00
2.055840971490960623e-01,1.086947686512794720e-01,-1.139627272083034715e-01,2.760100872262578053e-01,-6.777112037369817377e-02,1.412522504954203881e-02,1.364908999282551383e-01,1.652972354388636267e-01,-9.170635093373933483e-03,8.345685855944066922e-02,0.000000000000000000e+00
8.567764253764913462e-01,1.414624065044792323e+00,6.769673324776184220e-01,3.003151392005721232e-01,8.619884625188888316e-01,1.080217746127245970e+00,1.140274772470427189e+00,9.094571814140135491e-01,1.439990321326571454e+00,8.694802314762201112e-01,0.000000000000000000e+00
3.522492571377624504e-01,2.883181996622243282e-01,7.335623973814968668e-01,1.466382104100040495e-01,-1.216768687122331827e-01,-2.605959797621069662e-01,-3.235044955445246506e-01,-1.909072524655436587e-01,-5.008927443212071728e-02,1.016269956956470599e+00,0.000000000000000000e+00
1.019036262116912672e+00,9.841200397086214968e-01,9.836919450126981879e-01,1.003722040419705808e+00,1.010183225048945310e+00,1.014447112876324830e+00,1.018085619357186999e+00,7.382671911403779763e-01,9.958420948412973761e-01,9.950342977963176905e-01,1.000000000000000000e+00
-1.566376358822335613e-01,1.742365996648250759e-01,9.617671269469109732e-04,2.388280640866831672e-01,1.118091035153222917e-01,6.156777574593088609e-01,-1.555639626151066046e-01,1.909892015854801894e-01,1.271015621984115419e-02,1.662001391806181561e-01,0.000000000000000000e+00
3.138587599359378144e-01,1.109067346281125355e+00,4.894638176672256868e-01,1.109986756777021188e+00,1.327011882180007207e+00,1.137535311833204776e+00,1.143225871532956406e+00,7.549947857837406850e-01,1.221986791034200381e+00,6.944046311025426910e-01,0.000000000000000000e+00
1.964595814449605626e-01,-7.375449913258718126e-01,5.530530428647090213e-01,2.631770056248766698e-01,1.238960286071421280e+00,6.333731796196052921e-02,-6.681833640641887673e-01,8.246841138306266750e-01,-1.623211357426881385e-01,-3.069809254091295236e-01,1.000000000000000000e+00
1.022090599054347626e+00,9.636672668636855343e-01,1.009898285980535215e+00,1.018921458205157560e+00,5.897218738840335206e-01,1.042750457426409039e+00,9.630633311158993681e-01,1.034186712148755571e+00,9.561631874776910234e-01,1.003251087247130524e+00,1.000000000000000000e+00
6.225324548654368462e-01,8.184642027507597062e-01,-3.089141237096681980e-02,-5.834143280066469428e-01,2.157894421512446259e-01,4.716923368534812755e-01,7.139444517869156792e-01,7.058106175119529535e-01,4.741898382324907790e-01,6.807855291974981293e-01,0.000000000000000000e+00
1.017978933517840856e+00,1.018001501740702697e+00,1.630450277249291813e-01,1.014001866632187721e+00,9.975267380980548104e-01,9.886678968344175811e-01,1.001806404414310014e+00,1.014364527310696706e+00,1.012448851661401639e+00,1.002777160322988470e+00,1.000000000000000000e+00
2.343468300343281435e-02,3.988330618782575526e-02,-4.397567995995124712e-02,3.694063846276012669e-02,2.155181913983991171e-01,3.532380385056175381e-02,1.781113609713743870e-02,4.549752456083556995e-02,3.559486035135600024e-01,-1.264573699255990349e-02,0.000000000000000000e+00
9.807035201129076230e-01,9.789118338014846099e-01,9.626755926954329023e-01,8.648737820512666374e-01,1.028370821348451258e+00,9.652413266556084670e-01,1.003805851621209833e+00,9.402705040196792652e-01,9.468995734877638792e-01,9.292534398983841593e-01,1.000000000000000000e+00
-2.952018391870974146e-01,-1.697639910077036185e-01,-3.605143703344529382e-01,3.273431060385892377e-01,1.542857799136363173e-01,-3.826340385807038696e-02,-3.330181781484941594e-01,-1.604836495821676881e-02,1.799464299536732703e-01,-2.917251552914463808e-01,0.000000000000000000e+00
9.745175716767565666e-01,9.871051270967236002e-01,9.907105958576519766e-01,1.018335771816275770e+00,9.978792523858383001e-01,9.971680639494444609e-01,9.916238010728311014e-01,1.019455032207116529e+00,6.337245863621159270e-01,1.025138671272919355e+00,0.000000000000000000e+00
5.702347056991459162e-01,7.342651251127950418e-03,8.160994077953658693e-03,9.611890381949107429e-03,9.878321194048065301e-01,5.926934134866944023e-03,1.350052504918248944e-03,1.739070491188974806e-04,7.660599342819386370e-01,-9.907851959157644439e-03,0.000000000000000000e+00
9.805616791326657866e-01,1.091175388024842707e+00,4.804451613862907311e-01,8.942699050455511500e-01,9.086220362890200519e-01,9.479305650798726113e-01,8.870752524720083576e-01,9.799656350475249855e-01,8.956537904040774434e-01,1.018141102237848816e+00,0.000000000000000000e+00
-3.937719099180437832e-01,-1.275489882537083064e-01,8.953303313677028752e-02,2.498122182041542794e-01,2.065339444479011577e-01,1.374108221417950741e-02,3.806346989099749778e-01,8.844004806733154478e-01,7.587510590973078894e-02,4.313647235513233258e-01,1.000000000000000000e+00
9.330307942481768091e-01,8.544439554113687496e-01,4.743555168074394673e-02,8.726382443552376245e-01,9.135099469421590346e-01,1.045677215885378208e+00,9.610217441596786703e-01,1.067736363943825095e+00,8.800525754909455101e-01,5.884055111382798797e-01,0.000000000000000000e+00
-1.020491312476268786e-01,-1.119703403451572862e-02,5.128268551413237182e-03,2.078384992527336494e-01,8.817375463070994401e-01,1.816189720518845419e-01,1.214049781947025702e-01,8.076523103156040273e-01,1.184317393326005663e-01,-1.491155377774732727e-01,1.000000000000000000e+00
1.117975108573954435e+00,9.634113482431668762e-01,1.133025764434448357e+00,9.211241501775468965e-01,9.524220388464329501e-01,8.920329194732542488e-01,1.007135347435490713e+00,8.564090435986299044e-01,1.155977761414920701e+00,1.787478418838688299e-01,0.000000000000000000e+00
-5.019980263364270945e-01,4.055701773382138220e-01,8.235863847085964085e-02,4.885715344056688614e-01,2.981514479577648813e-01,-1.153729794688753002e-01,-1.616572258740138768e-01,7.504623790597562127e-01,4.972318523348436270e-01,1.027045441957697758e+00,1.000000000000000000e+00
1.170956935931408927e+00,1.369378319647774012e+00,1.185307323604460894e+00,7.156020139417256232e-01,9.854876307419744297e-01,6.832964979483799883e-01,8.758446542494501275e-01,1.384883689259012396e+00,1.372722389712472069e+00,8.087867882375007200e-01,0.000000000000000000e+00
8.525305568313061855e-01,2.988924794185898182e-01,4.424511761901701035e-01,9.969217983483288567e-03,2.865305172171019321e-01,3.866835507277963657e-01,-4.016891677203895256e-02,2.136168474685644636e-01,2.255771434669718301e-01,6.531946983608812041e-02,0.000000000000000000e+00
1.093017886693336438e+00,7.294156341822439771e-01,8.488897099918181199e-01,8.516265174620588629e-01,1.136988289478231717e+00,9.493290689345601496e-01,8.179592508361930303e-01,8.072583947219480471e-01,1.101374915271206678e+00,8.233756729475449898e-01,1.000000000000000000e+00
-2.233230022325381064e-02,-5.172009868867907291e-03,-1.965003215261373545e-02,4.891872217292709268e-01,4.611547048548251398e-02,-6.928340577658003091e-04,1.395950425427578412e-01,6.400059528364856476e-01,-3.751526557497403963e-02,-3.170605503421083243e-02,0.000000000000000000e+00
1.139926347828223774e+00,1.265961355016222978e+00,4.061306258014954484e-01,6.534040124956623785e-01,6.142123325263283418e-01,1.350147393262272288e+00,1.152570853228465086e+00,1.299219959319551920e+00,1.354038681640471919e+00,5.243668590912968774e-01,0.000000000000000000e+00
2.508936480592423579e-01,4.736788025813565284e-01,1.533636986188343099e-01,7.813159071278713563e-01,-1.465637009513356438e-02,3.910763915724273510e-01,5.327120527813793138e-02,3.186438443510548058e-01,2.199022993815649141e-01,1.452063171404986974e-01,1.000000000000000000e+00
1.009511204532164363e+00,9.864569556907809567e-01,1.015354591000140028e+00,1.005607626972309987e+00,1.013446209052778935e+00,1.000820037104159566e+00,9.892494559705669044e-01,7.249860794105538186e-01,1.011726177089419920e+00,1.005701855562181057e+00,1.000000000000000000e+00
-5.081287834572006251e-02,2.424392222373008068e-02,-1.234726825232625863e-02,-2.229342229982766987e-02,2.576617602470354651e-02,-1.933083883181126866e-02,6.641831717641794031e-01,3.714777108964606445e-02,-3.327479753212971708e-02,5.584182187556912397e-02,1.000000000000000000e+00
1.221031984477182863e+00,1.338381091516062549e+00,1.163264196742417322e+00,1.021070953517946300e+00,9.765653204233377682e-01,6.263215526393599575e-01,5.884451268165011850e-01,2.957844103749670550e-01,8.701299026485989074e-01,1.410557322944347103e+00,0.000000000000000000e+00
8.545049536018539671e-01,-5.809527752626806457e-03,9.395020573402863562e-01,-9.584652530050471325e-03,-5.935566178861816609e-03,8.177370723554283974e-03,-1.110100394731249225e-02,-1.595588822911760921e-04,-1.263404115386152458e-02,6.123781901783373893e-01,1.000000000000000000e+00
1.065921893266084552e+00,1.061545312882962833e+00,9.713795170789344402e-01,8.674600244315966435e-01,9.040601501359845082e-01,9.296185782958427124e-01,9.814025680834302934e-01,8.672779161398456171e-01,1.002400695273465647e+00,8.825101550403877670e-01,0.000000000000000000e+00
