8.834801789282487050e-01,2.261114228281326799e+00,9.530954345235079117e+00,0.000000000000000000e+00
9.739863280734997630e+00,5.349476074911782675e+00,4.794017016460866643e+00,1.000000000000000000e+00
2.134530976635567789e+00,1.953601105329694221e-01,7.183567084766949939e+00,0.000000000000000000e+00
7.795580492660127092e+00,9.761229978552407260e+00,2.002077057989292364e+00,1.000000000000000000e+00
9.802232767382792034e+00,7.951413557655167885e+00,4.740957639012894909e+00,1.000000000000000000e+00
4.309283420185816560e+00,3.316230595962748051e+00,7.940758966618393089e+00,0.000000000000000000e+00
6.151823435815987118e+00,6.319191892387053144e+00,3.349215649690363783e+00,1.000000000000000000e+00
4.171093661903295668e+00,9.545311431647737876e+00,3.118647954564512936e-02,1.000000000000000000e+00
3.459895205566349219e+00,1.240207397334223138e+00,8.150053099577650784e+00,0.000000000000000000e+00
3.115153377241321131e+00,4.601858437252769107e+00,4.213542803239512580e+00,0.000000000000000000e+00
3.368460242313442432e-01,6.820433664821291764e+00,4.338102321045012921e+00,0.000000000000000000e+00
7.429575617406523946e+00,7.365331554018800020e+00,8.817584724315064904e+00,1.000000000000000000e+00
8.862410656657814911e+00,9.581104126995965586e+00,5.629821717222581512e+00,1.000000000000000000e+00
4.899591037496709767e+00,9.895956016737100569e+00,3.133935855833191120e+00,1.000000000000000000e+00
6.928802247564713745e-01,1.546703385260257413e+00,5.812175574881765172e+00,0.000000000000000000e+00
1.412268541649915887e+00,3.754260523808909955e+00,6.762463634994564377e-01,0.000000000000000000e+00
4.756271162676838138e+00,3.386480723979645724e-01,4.552848522204843817e+00,0.000000000000000000e+00
5.309713769161037433e+00,9.448425175763386363e-02,5.398929725879121122e+00,0.000000000000000000e+00
1.753703812190322564e+00,2.018231409925650421e+00,9.340915468865990334e+00,0.000000000000000000e+00
9.111353252490374643e+00,5.271344066522720695e-01,1.649379297146813528e+00,1.000000000000000000e+00
8.090880237500119421e+00,3.385836568980606032e+00,2.916856543323521400e+00,1.000000000000000000e+00
1.532563622500333622e+00,9.276872753161111262e+00,5.770284433288446202e+00,1.000000000000000000e+00
3.649811135187769118e+00,1.602159819860204948e-01,6.167385573226955131e+00,0.000000000000000000e+00
7.310613063556172797e+00,9.432005194917147506e+00,8.722299977244615476e+00,1.000000000000000000e+00
6.144167652786714839e+00,7.979272413031611499e+00,2.378637629271198595e+00,1.000000000000000000e+00
2.851531826015960558e+00,3.336690528900328800e+00,1.649017069459965956e+00,0.000000000000000000e+00
5.064330900242039135e+00,4.890608279837326045e+00,6.439243019376659660e+00,1.000000000000000000e+00
6.125104659899011317e+00,5.368518346841756994e+00,7.845232359716974635e+00,1.000000000000000000e+00
2.861955243664317194e+00,2.515135542173029037e+00,4.404758335193371011e+00,0.000000000000000000e+00
8.824728780874874445e+00,5.580230753581184366e+00,6.219085790774766309e+00,1.000000000000000000e+00
3.298090882093184462e+00,2.383805812495027876e+00,6.055267647093805827e+00,0.000000000000000000e+00
1.596767877728082485e+00,4.127479632051644920e-01,9.976831043288981959e+00,0.000000000000000000e+00
1.554806276055725744e+00,5.983579048833098213e+00,1.850013294727604896e+00,0.000000000000000000e+00
1.574504849262943207e+00,4.798601038149935327e+00,5.569158849958317781e+00,0.000000000000000000e+00
9.126873713481971961e+00,4.463732453362794672e+00,6.022529907092437185e+00,1.000000000000000000e+00
2.716188356751394473e+00,2.159226626262220616e+00,1.413897662589010951e+00,0.000000000000000000e+00
3.211716812400985610e+00,6.579887304093123834e-01,2.242734257712462043e+00,0.000000000000000000e+00
2.137551828408117416e+00,2.547848990249994561e+00,3.978097801810275058e+00,0.000000000000000000e+00
3.277649630445024442e+00,9.392315917951581383e+00,3.579485139506424218e+00,1.000000000000000000e+00
8.029949056394126927e+00,6.145665179261149191e+00,8.069403202072489734e+00,1.000000000000000000e+00
8.839900362524714339e+00,4.690157819741164857e+00,8.977265145205198138e+00,1.000000000000000000e+00
1.101290403541616003e+00,2.498626002041393068e+00,3.093235008531203256e+00,0.000000000000000000e+00
4.906139924002483887e+00,3.101663484560695849e+00,8.828922810632404250e+00,1.000000000000000000e+00
2.064395462226945810e+00,1.958813875741521882e+00,7.024874952866856148e+00,0.000000000000000000e+00
6.199388814472005294e+00,7.937077401829981227e+00,2.071680590383699005e+00,1.000000000000000000e+00
4.577163385319932054e+00,8.999794206244928318e+00,1.267660894284039497e-01,1.000000000000000000e+00
6.044954723060680379e+00,9.874015539692923227e+00,4.764330259812040502e+00,1.000000000000000000e+00
5.124580876161857645e+00,7.551130855597087965e-01,9.531525319496118698e+00,0.000000000000000000e+00
6.588204521089384258e+00,3.603174946251733957e+00,9.664529110069178586e+00,1.000000000000000000e+00
3.554315182565836118e+00,8.405156000429512275e+00,7.497224591808995697e+00,1.000000000000000000e+00
3.265486104316872584e-03,6.382103566366148506e+00,9.578627486131033208e+00,0.000000000000000000e+00
2.811774924615314752e+00,4.825995287904183417e-01,2.328123949347005173e-02,0.000000000000000000e+00
8.578608307755047235e+00,2.029673449437531474e+00,5.786080335207085312e+00,1.000000000000000000e+00
4.501749123617194925e+00,6.371364912698998850e+00,4.519431176004329309e-01,1.000000000000000000e+00
2.878081748624106151e-01,8.870368871222012785e+00,6.894093966077029734e+00,1.000000000000000000e+00
3.533047826217721177e+00,8.505027585319147931e+00,6.436816474881519312e+00,1.000000000000000000e+00
3.416078312603415768e+00,5.813478771374157361e+00,1.524336810921118612e+00,1.000000000000000000e+00
6.255918888120318933e+00,4.069424401427785831e+00,9.289801104241908192e+00,1.000000000000000000e+00
4.281306629422893195e+00,1.575586380847787682e+00,9.493222231666756272e+00,0.000000000000000000e+00
3.843287808881794554e+00,5.963027544701883897e+00,2.476056555493925337e+00,1.000000000000000000e+00
6.695955767963253535e+00,4.591441583837648110e+00,3.567716363401942647e+00,1.000000000000000000e+00
3.853345511684366009e+00,4.649337377668982807e-01,1.498870082209560195e+00,0.000000000000000000e+00
3.748089003394024843e+00,6.795235549792125518e+00,9.835047782026855145e+00,1.000000000000000000e+00
8.434924557299094516e+00,3.646563252366701313e+00,1.980080873301984790e+00,1.000000000000000000e+00
1.861545766855232653e+00,7.721095240711759899e+00,5.147126074655924199e+00,1.000000000000000000e+00
1.461440997835883326e+00,1.970272773881066586e+00,2.933803933584914425e+00,0.000000000000000000e+00
5.724087828630965546e+00,7.421852522457089485e+00,2.093454221011640470e+00,1.000000000000000000e+00
9.112248055154292814e-01,7.945245204901992153e+00,4.648201349380304492e+00,1.000000000000000000e+00
3.294252229702734347e+00,6.563808037370617576e+00,6.786714636815851520e+00,1.000000000000000000e+00
9.659709453720914496e+00,5.138063420102922940e+00,5.304598973119501792e+00,1.000000000000000000e+00
8.669279345639850476e+00,8.525877875809623418e+00,2.593200254978313968e+00,1.000000000000000000e+00
9.720591945394502886e+00,4.235585521198097503e+00,7.187641978330225889e+00,1.000000000000000000e+00
3.031192932124591177e+00,3.915491996615329207e+00,4.082160042400521327e+00,0.000000000000000000e+00
2.900735448843234643e+00,5.982703761066833437e+00,6.459680750363782309e+00,1.000000000000000000e+00
6.060033079323366323e+00,5.710670862191717490e+00,7.758763722744187241e+00,1.000000000000000000e+00
7.252616591756217979e+00,7.895928901995942439e+00,4.088182370987574643e+00,1.000000000000000000e+00
8.031574536060491099e+00,7.921911975542430540e+00,9.086270179173604689e+00,1.000000000000000000e+00
3.283946415613220537e+00,7.636725120978705483e+00,4.606932588487225644e+00,1.000000000000000000e+00
7.205907800584948397e+00,3.204380700401261439e+00,8.806216932722669810e+00,1.000000000000000000e+00
5.253936008039823413e+00,9.140194387504960716e+00,9.374702815444052817e+00,1.000000000000000000e+00
3.833702758994816939e-01,3.223512760951070533e+00,7.307156406051493747e+00,0.000000000000000000e+00
5.907737443362175433e+00,4.926965121837057815e+00,2.211426713143894496e+00,1.000000000000000000e+00
4.249342605979875565e+00,1.329380429577152745e+00,3.533617455400754004e+00,0.000000000000000000e+00
6.340650765860722515e+00,9.317077945591467625e+00,3.534249692904384510e+00,1.000000000000000000e+00
4.636776654012153998e+00,8.120031907067236432e+00,8.890477682763343381e+00,1.000000000000000000e+00
9.884135971139629273e-01,7.841327725427449380e-01,5.871313717585962877e+00,0.000000000000000000e+00
9.170869518594168213e+00,3.436606750991462178e+00,7.276808189728818377e+00,1.000000000000000000e+00
8.046623955922923344e+00,9.792649618583688209e+00,6.659093525945527503e+00,1.000000000000000000e+00
6.769223680445691116e+00,1.240823839810307749e+00,7.376052976952275131e+00,1.000000000000000000e+00
4.587054458821687497e+00,6.254820021293632237e+00,2.186241305373508581e+00,1.000000000000000000e+00
8.001664351981322199e+00,5.419368889506536391e+00,9.159847001798748778e-01,1.000000000000000000e+00
9.161283712524998180e+00,9.140482993434625669e+00,9.243310105395707410e+00,1.000000000000000000e+00
6.446631703112457146e+00,7.045074420033379248e+00,8.713518008533364778e+00,1.000000000000000000e+00
7.284056826880304314e+00,5.587775484450557606e+00,6.253603912476371818e+00,1.000000000000000000e+00
4.735233140699403265e+00,2.846208364906974708e+00,5.915231025198536052e+00,0.000000000000000000e+00
5.877576950828485636e+00,6.058364935932615047e+00,8.032602965783004478e+00,1.000000000000000000e+00
9.216749795961975522e+00,8.574839651749615044e+00,2.674352547975744621e-01,1.000000000000000000e+00
9.583242184930544028e+00,1.678053423062427774e+00,9.207327531229797302e+00,1.000000000000000000e+00
1.546087738202018835e+00,5.837455944491374282e+00,2.330011968426753732e+00,0.000000000000000000e+00
7.693546712935617649e+00,3.225801079549799333e+00,4.438820926172929227e+00,1.000000000000000000e+00
1.004200629353918517e+00,3.108002491931390665e+00,3.989298843108350034e+00,0.000000000000000000e+00
9.943031393406386087e+00,2.770458181850750989e+00,5.072188696248466577e+00,1.000000000000000000e+00
